estrato,url,tipo,baths,rooms,area,precio,antiguedad,ciudad,departamento,lat,long
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-mutis-bucaramanga-3105780,apartamento,3,6,115.0,1400000,30,bucaramanga,santander,7.099446147,-73.129202317
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-gomez-nino-bucaramanga-3103575,local,1,0,25.0,600000,30,bucaramanga,santander,7.106352517,-73.119706881
5,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-el-jardin-bucaramanga-3103500,casa,3,5,168.0,2350000,30,bucaramanga,santander,6.7,-73.016667
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-ub--el-minuto-de-dios-bucaramanga-3103141,apartamento,2,3,106.0,1706000,20,bucaramanga,santander,7.099846434,-73.121814891
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-san-francisco-bucaramanga-3102391,apartamento,2,3,68.0,1250000,20,bucaramanga,santander,7.130056103,-73.121659204
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-mercedes-bucaramanga-3101999,local,1,0,12.0,1700000,20,bucaramanga,santander,7.13732276144,-73.1195177583
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-mercedes-bucaramanga-3100801,local,1,0,80.0,2500000,20,bucaramanga,santander,7.107352615,-73.112938002
3,https://www.ciencuadras.com//inmueble/apartaestudio-en-arriendo-en-el-porvenir-bucaramanga-3099540,apartaestudio,2,3,70.0,1700000,15,bucaramanga,santander,6.7,-73.016667
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-san-francisco-bucaramanga-3098409,apartamento,2,3,79.0,1175900,20,bucaramanga,santander,7.127562469,-73.12138875
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-urbanizacion-casas-parque-san-remo-ii-etapa-bucaramanga-3096129,apartamento,3,4,76.0,1616000,20,bucaramanga,santander,7.10326206,-73.117375411
3,https://www.ciencuadras.com//inmueble/apartaestudio-en-arriendo-en-ciudad-metropolis-ii-bucaramanga-3093487,apartaestudio,1,1,22.0,680000,10,bucaramanga,santander,7.137139478,-73.126887123
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-el-porvenir-bucaramanga-3093012,apartamento,1,3,60.0,1700000,20,bucaramanga,santander,6.7,-73.016667
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-alarcon-bucaramanga-3092667,apartamento,4,5,169.0,1361500,30,bucaramanga,santander,7.12679051,-73.123295326
4,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-urbanizacion-quintas-del-cacique-bucaramanga-3088849,casa,3,4,140.0,2750000,30,bucaramanga,santander,7.087069174,-73.117511492
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-mutualidad-bucaramanga-3088061,apartamento,1,2,50.0,1073000,10,bucaramanga,santander,7.136358705,-73.124613332
4,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-el-prado-bucaramanga-3086282,casa,2,4,220.0,2500000,30,bucaramanga,santander,7.124401805,-73.109534327
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-batallon-quinta-brigada-bucaramanga-3082251,apartamento,2,3,77.0,1868000,10,bucaramanga,santander,7.12819304757,-73.1106010391
3,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-universidad-bucaramanga-3077060,casa,6,6,71.0,3000000,20,bucaramanga,santander,7.135907309,-73.121615007
4,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-san-alonso-bucaramanga-3071979,casa,4,3,235.0,5600000,30,bucaramanga,santander,7.132909297,-73.115991042
5,https://www.ciencuadras.com//inmueble/apartaestudio-en-arriendo-en-cabecera-del-llano-bucaramanga-3070789,apartaestudio,1,1,28.0,880000,20,bucaramanga,santander,7.110220911,-73.109849874
4,https://www.ciencuadras.com//inmueble/local-comercial-en-arriendo-en-el-prado-bucaramanga-3066568,local_comercial,0,0,20.0,650000,20,bucaramanga,santander,7.125442573,-73.112324992
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-mejoras-publicas-bucaramanga-3066487,apartamento,2,2,65.0,1665000,20,bucaramanga,santander,7.12660166,-73.11444961
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-universidad-bucaramanga-3064582,apartamento,1,4,170.0,1700000,30,bucaramanga,santander,7.134572973,-73.119944449
2,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-la-gloria-bucaramanga-3064136,apartamento,2,3,55.0,800000,10,bucaramanga,santander,6.7,-73.016667
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-las-olas-ii-bucaramanga-3060284,local,1,0,70.0,3159000,9,bucaramanga,santander,7.143306,-73.134629
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-las-olas-ii-bucaramanga-3060285,local,1,0,40.0,2071000,9,bucaramanga,santander,7.143306,-73.134629
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-campo-hermoso-bucaramanga-3060291,local,1,0,19.0,972200,7,bucaramanga,santander,7.108237,-73.137507
3,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-la-concordia-bucaramanga-3060298,casa,3,4,120.0,2550000,64,bucaramanga,santander,7.115227,-73.118539
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-cabecera-del-llano-bucaramanga-3060312,local,1,0,40.0,1300000,42,bucaramanga,santander,7.114672,-73.109809
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-la-concordia-bucaramanga-3060320,local,1,0,48.0,1410000,9,bucaramanga,santander,7.114901,-73.121788
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-antonia-santos-centro-bucaramanga-3060324,local,2,0,98.0,6000000,54,bucaramanga,santander,7.120312,-73.120914
4,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-garcia-rovira-bucaramanga-3060327,oficina,1,0,14.5,400000,22,bucaramanga,santander,7.117909,-73.128566
6,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-3060328,oficina,1,0,56.0,967100,14,bucaramanga,santander,7.118301,-73.123841
4,https://www.ciencuadras.com//inmueble/edificio-en-arriendo-en-centro-bucaramanga-3060333,edificio,9,0,2975.0,15000000,34,bucaramanga,santander,7.121902,-73.126744
4,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-3060339,oficina,1,0,28.0,735800,38,bucaramanga,santander,7.119189,-73.125211
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-sotomayor-bucaramanga-3060340,local,1,0,400.0,10504200,42,bucaramanga,santander,7.117038,-73.115275
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-campestre-bucaramanga-3060343,local,2,0,195.0,5500000,56,bucaramanga,santander,7.112877,-73.1107
3,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-3060355,oficina,0,0,23.61,684655,44,bucaramanga,santander,7.118861,-73.12564
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-campo-hermoso-bucaramanga-3060357,local,1,0,25.0,975400,6,bucaramanga,santander,7.108139,-73.135797
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-campo-hermoso-bucaramanga-3060358,local,1,0,24.39,995900,6,bucaramanga,santander,7.108139,-73.135797
3,https://www.ciencuadras.com//inmueble/apartaestudio-en-arriendo-en-bucaramanga-bucaramanga-3018674,apartaestudio,1,1,15.0,350000,8,bucaramanga,santander,7.09258615,-73.12450083
3,https://www.ciencuadras.com//inmueble/apartaestudio-en-arriendo-en-san-francisco-bucaramanga-3055464,apartaestudio,2,1,24.0,780000,20,bucaramanga,santander,7.13016105,-73.12551489
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-san-alonso-bucaramanga-3021281,local,1,0,30.0,1100000,30,bucaramanga,santander,7.13418902,-73.11804346
3,https://www.ciencuadras.com//inmueble/apartaestudio-en-arriendo-en-granada-bucaramanga-3036331,apartaestudio,1,1,32.0,1092200,5,bucaramanga,santander,7.12447501,-73.12522742
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-la-aurora-bucaramanga-3030187,apartamento,3,4,114.0,1969000,20,bucaramanga,santander,7.1260929,-73.1170993
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-provenza-bucaramanga-3031650,apartamento,2,5,120.0,1900000,15,bucaramanga,santander,7.08698643,-73.1140465
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-centro-bucaramanga-3005560,local,0,0,40.0,800000,20,bucaramanga,santander,7.11663991,-73.12604071
2,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-caldas-bucaramanga-2982587,apartamento,1,2,65.0,750000,10,bucaramanga,santander,7.088766745,-73.104035935
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-la-independencia-bucaramanga-3041122,apartamento,2,3,60.0,1350000,5,bucaramanga,santander,7.14099491,-73.12952155
5,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-campestre-bucaramanga-3046490,casa,3,7,450.0,4950000,30,bucaramanga,santander,7.11367248,-73.11103952
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-diamante-et--ii-bucaramanga-3046641,apartamento,3,3,90.0,1644790,15,bucaramanga,santander,7.09221024,-73.10999812
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-san-francisco-bucaramanga-3033207,apartamento,1,3,65.0,1260000,15,bucaramanga,santander,7.12769318,-73.12465334
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-la-independencia-bucaramanga-2987618,apartamento,2,2,38.0,915000,5,bucaramanga,santander,7.14099491,-73.12952155
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-galan-bucaramanga-2987615,local,1,0,20.0,700000,8,bucaramanga,santander,7.12916518,-73.11132998
2,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-bucaramanga-bucaramanga-3022951,apartamento,1,4,72.0,600000,20,bucaramanga,santander,7.119169022,-73.128746323
6,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-lagos-del-cacique-bucaramanga-2992603,casa,4,5,258.0,6044000,20,bucaramanga,santander,7.1030112,-73.09793588
4,https://www.ciencuadras.com//inmueble/apartaestudio-en-arriendo-en-san-francisco-bucaramanga-3008772,apartaestudio,1,1,35.0,1107000,0,bucaramanga,santander,7.13365215,-73.12383991
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-modelo-bucaramanga-2962014,local,1,0,30.0,1900000,15,bucaramanga,santander,7.13547769,-73.12863755
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-ricaurte-bucaramanga-2960551,local,2,0,90.0,2600000,20,bucaramanga,santander,7.1074233,-73.1198364
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-la-concordia-bucaramanga-3051010,local,1,0,260.0,4500000,15,bucaramanga,santander,7.11062572,-73.11873931
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-cabecera-del-llano-bucaramanga-3026932,local,0,0,17.0,907600,15,bucaramanga,santander,7.11539485,-73.10940727
2,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-ub--los-naranjos-bucaramanga-2709269,oficina,1,0,45.0,1200000,10,bucaramanga,santander,7.10264986,-73.12679314
5,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-campestre-bucaramanga-2702260,casa,7,5,388.0,15000000,56,bucaramanga,santander,7.111266,-73.112553
2,https://www.ciencuadras.com//inmueble/bodega-en-arriendo-en-gaitan-bucaramanga-2582997,bodega,2,0,140.0,2500000,15,bucaramanga,santander,7.13132638125,-73.1305948875
,https://www.ciencuadras.com//inmueble/local-comercial-en-arriendo-en-san-francisco-bucaramanga-2540811,local_comercial,0,0,0,2600000,0,bucaramanga,santander,7.1293928,-73.1225943
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-ub--el-girasol-bucaramanga-1992493,apartamento,2,3,61.0,1451420,22,bucaramanga,santander,7.09554376,-73.10382733
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-granada-bucaramanga-2173775,local,0,0,12.0,824200,10,bucaramanga,santander,7.12292848,-73.13232515
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-conjunto-residencial-altos-del-tejar-bucaramanga-3025155,apartamento,3,4,90.0,2763000,20,bucaramanga,santander,7.096649600000001,-73.1028716
6,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-cabecera-del-llano-bucaramanga-2570185,oficina,1,0,88.0,3480000,10,bucaramanga,santander,7.119349,-73.1227416
2,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-punta-paraiso-bucaramanga-2584110,apartamento,1,2,45.0,480000,5,bucaramanga,santander,7.075819999999999,-73.1248585
4,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-la-aurora-bucaramanga-2229895,casa,4,3,144.56,3300000,22,bucaramanga,santander,7.125369,-73.116834
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-comuneros-bucaramanga-2210001,apartamento,2,3,58.55,1316000,1,bucaramanga,santander,7.12092358,-73.10689961
3,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-2287418,oficina,1,0,58.58,1256400,32,bucaramanga,santander,7.119428,-73.124273
6,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-sotomayor-bucaramanga-2472415,oficina,1,0,15.0,1280000,10,bucaramanga,santander,7.11551134,-73.11336891
,https://www.ciencuadras.com//inmueble/local-comercial-en-arriendo-en-cabecera-del-llano-bucaramanga-2654617,local_comercial,0,0,0,1570000,0,bucaramanga,santander,7.1106355,-73.10772709999999
,https://www.ciencuadras.com//inmueble/local-comercial-en-arriendo-en-cabecera-del-llano-bucaramanga-2654721,local_comercial,0,0,0,1270000,0,bucaramanga,santander,7.1106355,-73.10772709999999
6,https://www.ciencuadras.com//inmueble/casa-en-arriendo-o-venta-en-lagos-del-cacique-bucaramanga-2531215,casa,4,4,300.0,7750000,9,bucaramanga,santander,7.10151689,-73.09638511
5,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-mejoras-publicas-bucaramanga-3039650,local,1,0,28.0,1200000,0,bucaramanga,santander,7.1234251,-73.1123902
5,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-o-venta-en-cabecera-del-llano-bucaramanga-3034240,apartamento,3,3,118.95,3500000,0,bucaramanga,santander,7.11844528,-73.10808107
3,https://www.ciencuadras.com//inmueble/local-comercial-en-arriendo-en-centro-bucaramanga-3039565,local_comercial,2,0,65.0,2900000,10,bucaramanga,santander,7.0956750798,-73.1352347092
1,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-sotomayor-bucaramanga-3039628,apartamento,4,3,141.0,3223000,0,bucaramanga,santander,7.1130093,-73.1141597
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-villa-rosa-bucaramanga-3039660,local,1,0,30.0,800000,0,bucaramanga,santander,7.1515088,-73.1312609
5,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-garcia-rovira-bucaramanga-3039656,oficina,1,0,25.0,800000,0,bucaramanga,santander,7.1179031,-73.1288202
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-la-concordia-bucaramanga-3039661,local,1,0,65.0,1200000,0,bucaramanga,santander,7.1106262,-73.1178072
4,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-el-porvenir-bucaramanga-3039610,casa,1,2,160.0,1800000,0,bucaramanga,santander,7.0828978,-73.1300169
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-mutis-bucaramanga-3039657,local,1,0,48.0,1300000,0,bucaramanga,santander,7.1015268,-73.1303667
4,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-garcia-rovira-bucaramanga-3039658,oficina,1,0,60.0,1512000,0,bucaramanga,santander,7.1180013,-73.1289472
1,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-centro-bucaramanga-3039659,local,1,0,70.0,1072000,0,bucaramanga,santander,7.1184707,-73.1244199
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-san-francisco-bucaramanga-3039668,local,1,0,20.0,1500000,0,bucaramanga,santander,7.1273482,-73.1233165
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-ciudad-venecia-bucaramanga-3085252,apartamento,2,3,60.0,1200000,0,bucaramanga,santander,7.09529787377,-73.1352172606
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-viveros-de-provenza-bucaramanga-3096638,apartamento,2,2,52.0,950000,14,bucaramanga,santander,7.0822117,-73.1179486
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-diamante-ii-etapa-bucaramanga-3096040,apartamento,2,3,75.0,1715000,8,bucaramanga,santander,7.0949049,-73.1124174
5,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-campestre-bucaramanga-2041368,casa,3,4,325.0,7500000,40,bucaramanga,santander,7.11396692,-73.11186086
5,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-universidad-bucaramanga-2191004,local,1,0,35.0,1500000,0,bucaramanga,santander,7.1372907,-73.1204042
4,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-garcia-rovira-bucaramanga-2195040,oficina,1,0,25.0,710000,7,bucaramanga,santander,7.1175169,-73.1283235
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-sotomayor-bucaramanga-2190960,local,2,0,73.0,1000000,0,bucaramanga,santander,7.1170094,-73.1112776
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-comuneros-bucaramanga-2401053,apartamento,1,2,42.0,700000,0,bucaramanga,santander,7.1363155,-73.1304476
5,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-cabecera-del-llano-bucaramanga-2303021,casa,2,6,220.0,4200000,20,bucaramanga,santander,7.1177997,-73.1095804
2,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-don-bosco-bucaramanga-2316346,apartamento,1,2,60.0,700000,0,bucaramanga,santander,7.079378699999999,-73.08603289999999
5,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-terrazas-bucaramanga-2322791,apartamento,5,6,320.0,6904000,5,bucaramanga,santander,7.1132,-73.1043743
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-bolivar-bucaramanga-2322780,apartamento,2,3,85.0,1666000,15,bucaramanga,santander,7.118746499999999,-73.11916839999999
3,https://www.ciencuadras.com//inmueble/bodega-en-arriendo-en-centro-bucaramanga-2460176,bodega,1,0,80.0,1000000,20,bucaramanga,santander,7.12039341,-73.12691941
3,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-la-aurora-bucaramanga-2466638,casa,4,10,470.0,12000000,38,bucaramanga,santander,7.1257108,-73.1176065
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-san-francisco-bucaramanga-2552616,local,1,0,30.0,1000000,21,bucaramanga,santander,7.12745765,-73.121978
5,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-cabecera-del-llano-bucaramanga-2509542,local,1,0,14.0,980000,0,bucaramanga,santander,7.1129347465,-73.1103065815
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-provenza-bucaramanga-2568563,local,1,0,28.0,970000,23,bucaramanga,santander,7.08024375,-73.11543452
4,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-2618119,oficina,2,0,627.0,24024061,10,bucaramanga,santander,7.11923639,-73.12460185
2,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-o-venta-en-urbanizacion-balcon-del-tejar-bucaramanga-2581701,apartamento,2,3,75.0,1600000,23,bucaramanga,santander,7.09528284,-73.10347743
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-antonia-santos-centro-bucaramanga-2682543,local,1,0,20.0,750000,5,bucaramanga,santander,7.12419756,-73.12114055666
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-mejoras-publicas-bucaramanga-2676483,local,1,0,36.0,1655000,5,bucaramanga,santander,7.12166755,-73.1156796
5,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-2685922,oficina,1,0,25.0,540000,0,bucaramanga,santander,7.11840914,-73.12681602
5,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-2685923,oficina,2,0,60.0,2400000,0,bucaramanga,santander,7.11794477,-73.12743473
5,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-2685894,oficina,1,0,24.0,540000,0,bucaramanga,santander,7.11840914,-73.12681602
5,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-garcia-rovira-bucaramanga-2685895,oficina,2,0,30.0,670000,0,bucaramanga,santander,7.1172729,-73.12827109
5,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-bolivar-bucaramanga-2685903,oficina,3,0,319.0,10000000,0,bucaramanga,santander,7.1210922,-73.11703545
5,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-garcia-rovira-bucaramanga-2685909,oficina,1,0,20.0,600000,0,bucaramanga,santander,7.11739305,-73.12871662
5,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-garcia-rovira-bucaramanga-2685928,oficina,1,0,20.0,550000,0,bucaramanga,santander,7.11742263,-73.12863266
7,https://www.ciencuadras.com//inmueble/bodega-en-arriendo-en-cafe-madrid-bucaramanga-2686936,bodega,0,0,1200.0,20450000,7,bucaramanga,santander,7.14299347,-73.13669376
6,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-cabecera-del-llano-bucaramanga-2685892,oficina,1,0,30.0,1320000,0,bucaramanga,santander,7.1199733,-73.11077285
5,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-2685899,oficina,0,0,30.0,540000,0,bucaramanga,santander,7.11840914,-73.12681602
5,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-2685900,oficina,1,0,20.0,540000,0,bucaramanga,santander,7.11840914,-73.12681602
5,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-cabecera-del-llano-bucaramanga-2685919,oficina,1,0,25.0,1320000,0,bucaramanga,santander,7.1199733,-73.11077285
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-los-pinos-bucaramanga-2720191,apartamento,3,3,336.0,2900000,10,bucaramanga,santander,7.13483086,-73.11026865
5,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-sotomayor-bucaramanga-2721893,oficina,1,0,62.0,5170000,15,bucaramanga,santander,7.11822771,-73.1121075
5,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-sotomayor-bucaramanga-2751767,casa,4,8,521.0,7500000,0,bucaramanga,santander,7.1133398,-73.11328554
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-san-francisco-bucaramanga-2746171,local,1,0,115.0,2900000,17,bucaramanga,santander,7.119349,-73.1227416
2,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-san-francisco-bucaramanga-2750181,local,1,0,20.0,750000,17,bucaramanga,santander,7.13239898,-73.12312914
1,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-cabecera-del-llano-bucaramanga-2784509,casa,3,5,320.0,8086000,0,bucaramanga,santander,7.12113661,-73.10905237
4,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-centro-bucaramanga-2784951,apartamento,2,3,105.0,2700000,0,bucaramanga,santander,7.119349,-73.1227416
1,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-sotomayor-bucaramanga-2807955,local,1,0,41.0,4000000,0,bucaramanga,santander,7.11644932,-73.11129391
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-universidad-bucaramanga-2784080,local,1,0,50.0,1688000,7,bucaramanga,santander,7.13696375,-73.12093142
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-ricaurte-bucaramanga-2786260,local,1,0,70.0,2700000,12,bucaramanga,santander,7.10579283,-73.11843396
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-cabecera-del-llano-bucaramanga-2771948,local,1,0,100.0,3900000,8,bucaramanga,santander,7.11591736,-73.10984571
6,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-cabecera-del-llano-bucaramanga-2771961,local,2,0,180.0,3800000,8,bucaramanga,santander,7.11591736,-73.10984571
3,https://www.ciencuadras.com//inmueble/apartamento-en-arriendo-en-quinta-diana-bucaramanga-3041782,apartamento,2,3,100.0,1100000,10,bucaramanga,santander,7.129771172,-73.114276884
,https://www.ciencuadras.com//inmueble/local-comercial-en-arriendo-en-centro-bucaramanga-2840266,local_comercial,0,0,0,2000000,0,bucaramanga,santander,7.11698028,-73.1214816
5,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-mercedes-bucaramanga-2827656,casa,3,5,150.0,3100000,10,bucaramanga,santander,7.10833639,-73.11163621
6,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-sotomayor-bucaramanga-2831547,casa,5,11,518.0,7000000,30,bucaramanga,santander,7.11305434,-73.11323797
5,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-centro-bucaramanga-2823654,local,1,0,217.0,1400000,0,bucaramanga,santander,7.12318212,-73.12690798
4,https://www.ciencuadras.com//inmueble/bodega-en-arriendo-en-san-francisco-bucaramanga-2837230,bodega,2,0,279.0,6000000,8,bucaramanga,santander,7.13296207,-73.12475017
3,https://www.ciencuadras.com//inmueble/bodega-en-arriendo-en-san-francisco-bucaramanga-2837233,bodega,2,0,279.0,6000000,10,bucaramanga,santander,7.13293866,-73.12486612
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-centro-bucaramanga-2819877,local,2,0,80.0,2500000,12,bucaramanga,santander,7.12082587,-73.12316676
3,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-centro-bucaramanga-2822173,local,2,0,300.0,3500000,40,bucaramanga,santander,7.11718729,-73.12239025
4,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-o-venta-en-sotomayor-bucaramanga-2866510,oficina,0,0,26.99,950000,0,bucaramanga,santander,7.11618167,-73.11112137
6,https://www.ciencuadras.com//inmueble/casa-en-arriendo-en-cabecera-del-llano-bucaramanga-2895947,casa,5,6,200.0,4500000,10,bucaramanga,santander,7.11788542,-73.10949593
1,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-cabecera-del-llano-bucaramanga-2893173,local,0,0,150.0,5300000,0,bucaramanga,santander,7.11510684,-73.10913979
5,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-2920743,oficina,2,0,22.0,540000,0,bucaramanga,santander,7.11840914,-73.12681602
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-sotomayor-bucaramanga-2920481,local,0,0,20.0,580000,10,bucaramanga,santander,7.11716809,-73.11127487
4,https://www.ciencuadras.com//inmueble/local-en-arriendo-en-sotomayor-bucaramanga-2920355,local,0,0,20.0,580000,10,bucaramanga,santander,7.11716809,-73.11127487
4,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-2920737,oficina,1,0,30.0,510000,0,bucaramanga,santander,7.11840914,-73.12681602
5,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-2920746,oficina,2,0,28.0,510000,0,bucaramanga,santander,7.11840914,-73.12681602
5,https://www.ciencuadras.com//inmueble/oficina-en-arriendo-en-centro-bucaramanga-2920752,oficina,2,0,30.0,540000,0,bucaramanga,santander,7.11840914,-73.12681602
4,https://www.ciencuadras.com//inmueble/bodega-en-arriendo-en-la-concordia-bucaramanga-2936231,bodega,2,0,50.0,1500000,24,bucaramanga,santander,7.11638053,-73.11840092
